step,primary_busy,successful_packets,dropped_packets,avg_queue_length,total_iot_energy,total_uav_energy,jamming_failures,collision_count,duplicate_target_count,invalid_action_rate,out_of_coverage_action_rate,jammed_transmission_rate,invalid_action_count,out_of_coverage_action_count,no_queue_selected_count,insufficient_energy_count,busy_mode_invalid_count,jammed_transmission_count,successful_backscatter_packets,successful_active_packets,attempted_backscatter_packets,attempted_active_packets,backscatter_success_rate,active_success_rate,harvested_energy_total,mode_usage_idle,mode_usage_harvest,mode_usage_backscatter,mode_usage_active,mode_usage_relay,mode_usage_avoid_jammer,greedy_fallback_count,per_uav_served_packets_uav_0,per_iot_delivered_packets_iot_0,per_iot_delivered_packets_iot_1,per_iot_delivered_packets_iot_2,per_iot_delivered_packets_iot_3,per_iot_delivered_packets_iot_4,reward_total,reward_throughput,reward_avoidance,penalty_drop,penalty_delay,penalty_energy,penalty_jamming,penalty_collision,penalty_unfairness,episode_id,policy_name,scenario_name
10.0,0.0,1.0,0.0,3.0,31.30685935032765,999.2671572875258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,7.0,0.0,2.0,0.5606320754716979,1.0,0.0,0.0,0.30000000000000004,0.0005,0.0,0.0,0.13886792452830213,0,greedy_nearest,scenario_0_no_jammer_calibrated
11.0,1.0,0.0,0.0,3.2,31.30685935032765,999.1257359312885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,7.0,0.0,2.0,-0.4602821380906753,0.0,0.0,0.0,0.32000000000000006,0.0014142135623730952,0.0,0.0,0.13886792452830213,0,greedy_nearest,scenario_0_no_jammer_calibrated
12.0,0.0,0.0,0.0,3.8,31.30685935032765,998.9843145750513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,7.0,0.0,2.0,-0.5202821380906753,0.0,0.0,0.0,0.38,0.0014142135623730952,0.0,0.0,0.13886792452830213,0,greedy_nearest,scenario_0_no_jammer_calibrated
13.0,0.0,1.0,0.0,4.4,30.30685935032765,998.9343145750513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,7.0,0.0,3.0,0.42846551724137905,1.0,0.0,0.0,0.44000000000000006,0.0005,0.0,0.0,0.13103448275862092,0,greedy_nearest,scenario_0_no_jammer_calibrated
14.0,1.0,1.0,0.0,4.4,30.30685935032765,998.8843145750513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,8.0,0.0,3.0,0.42580136986301353,1.0,0.0,0.0,0.44000000000000006,0.0005,0.0,0.0,0.1336986301369865,0,greedy_nearest,scenario_0_no_jammer_calibrated
15.0,0.0,0.0,0.0,5.0,30.30685935032765,998.7428932188141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,8.0,0.0,3.0,-0.6351128436993596,0.0,0.0,0.0,0.5,0.0014142135623730952,0.0,0.0,0.1336986301369865,0,greedy_nearest,scenario_0_no_jammer_calibrated
16.0,0.0,0.0,0.0,5.0,30.30685935032765,998.6014718625768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,8.0,0.0,3.0,-0.6351128436993596,0.0,0.0,0.0,0.5,0.0014142135623730952,0.0,0.0,0.1336986301369865,0,greedy_nearest,scenario_0_no_jammer_calibrated
17.0,1.0,1.0,0.0,5.2,30.30685935032765,998.5514718625768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,8.0,0.0,3.0,0.35733783783783757,1.0,0.0,0.0,0.52,0.0005,0.0,0.0,0.12216216216216239,0,greedy_nearest,scenario_0_no_jammer_calibrated
18.0,0.0,2.0,0.0,5.4,29.30685935032765,998.5014718625769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,3.0,0.0,8.0,0.0,3.0,1.3551097560975607,2.0,0.0,0.0,0.54,0.0005,0.0,0.0,0.10439024390243926,0,greedy_nearest,scenario_0_no_jammer_calibrated
19.0,1.0,1.0,0.0,5.6,29.30685935032765,998.4514718625769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,4.0,0.0,8.0,0.0,3.0,0.34062359550561777,1.0,0.0,0.0,0.5599999999999999,0.0005,0.0,0.0,0.09887640449438227,0,greedy_nearest,scenario_0_no_jammer_calibrated
20.0,1.0,1.0,0.0,5.8,29.30685935032765,998.401471862577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,5.0,0.0,8.0,0.0,3.0,0.3239897959183672,1.0,0.0,0.0,0.58,0.0005,0.0,0.0,0.09551020408163287,0,greedy_nearest,scenario_0_no_jammer_calibrated
21.0,0.0,2.0,0.0,6.0,28.30685935032765,998.351471862577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,5.0,0.0,10.0,0.0,3.0,1.2962164179104476,2.0,0.0,0.0,0.6000000000000001,0.0005,0.0,0.0,0.1032835820895524,0,greedy_nearest,scenario_0_no_jammer_calibrated
22.0,1.0,1.0,0.0,6.2,28.30685935032765,998.301471862577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,6.0,0.0,10.0,0.0,3.0,0.27908620689655145,1.0,0.0,0.0,0.6200000000000001,0.0005,0.0,0.0,0.10041379310344843,0,greedy_nearest,scenario_0_no_jammer_calibrated
23.0,0.0,1.0,0.0,6.4,27.30685935032765,998.2514718625771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,6.0,0.0,10.0,0.0,4.0,0.2647631578947366,1.0,0.0,0.0,0.6400000000000001,0.0005,0.0,0.0,0.0947368421052633,0,greedy_nearest,scenario_0_no_jammer_calibrated
24.0,1.0,1.0,0.0,7.6,27.30685935032765,998.2014718625771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,7.0,0.0,10.0,0.0,4.0,0.14640909090909077,1.0,0.0,0.0,0.76,0.0005,0.0,0.0,0.09309090909090922,0,greedy_nearest,scenario_0_no_jammer_calibrated
25.0,1.0,1.0,0.0,8.0,27.30685935032765,998.1514718625772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,7.0,0.0,10.0,0.0,5.0,0.11076436781609177,1.0,0.0,0.0,0.8,0.0005,0.0,0.0,0.08873563218390819,0,greedy_nearest,scenario_0_no_jammer_calibrated
26.0,0.0,1.0,0.0,8.0,26.30685935032765,998.1014718625772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,7.0,0.0,10.0,0.0,6.0,0.1138783783783782,1.0,0.0,0.0,0.8,0.0005,0.0,0.0,0.08562162162162175,0,greedy_nearest,scenario_0_no_jammer_calibrated
27.0,0.0,2.0,0.0,8.2,25.30685935032765,998.0514718625773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,7.0,0.0,12.0,0.0,6.0,1.088670305676856,2.0,0.0,0.0,0.82,0.0005,0.0,0.0,0.0908296943231442,0,greedy_nearest,scenario_0_no_jammer_calibrated
28.0,1.0,1.0,0.0,8.2,25.30685935032765,998.0014718625773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,7.0,0.0,13.0,0.0,6.0,0.0859566929133858,1.0,0.0,0.0,0.82,0.0005,0.0,0.0,0.09354330708661425,0,greedy_nearest,scenario_0_no_jammer_calibrated
29.0,0.0,2.0,1.0,8.2,24.30685935032765,997.9514718625774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,7.0,0.0,15.0,0.0,6.0,-0.9193387096774193,2.0,0.0,2.0,0.82,0.0005,0.0,0.0,0.09883870967741942,0,greedy_nearest,scenario_0_no_jammer_calibrated
30.0,0.0,2.0,1.0,8.2,23.30685935032765,997.9014718625774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,9.0,0.0,15.0,0.0,6.0,-0.9152368421052631,2.0,0.0,2.0,0.82,0.0005,0.0,0.0,0.09473684210526322,0,greedy_nearest,scenario_0_no_jammer_calibrated
31.0,0.0,2.0,0.0,8.0,22.30685935032765,997.8514718625775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,9.0,0.0,15.0,0.0,8.0,1.1102027027027026,2.0,0.0,0.0,0.8,0.0005,0.0,0.0,0.08929729729729736,0,greedy_nearest,scenario_0_no_jammer_calibrated
32.0,0.0,2.0,0.0,8.4,21.30685935032765,997.8014718625775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.0,9.0,0.0,17.0,0.0,8.0,1.0660437788018433,2.0,0.0,0.0,0.8400000000000001,0.0005,0.0,0.0,0.09345622119815673,0,greedy_nearest,scenario_0_no_jammer_calibrated
33.0,1.0,1.0,0.0,8.8,21.30685935032765,997.7514718625775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,9.0,0.0,17.0,0.0,9.0,0.028147450110864572,1.0,0.0,0.0,0.8800000000000001,0.0005,0.0,0.0,0.09135254988913531,0,greedy_nearest,scenario_0_no_jammer_calibrated
34.0,0.0,2.0,1.0,8.6,20.30685935032765,997.7014718625776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.0,9.0,0.0,17.0,0.0,11.0,-0.9489725050916497,2.0,0.0,2.0,0.86,0.0005,0.0,0.0,0.08847250509164975,0,greedy_nearest,scenario_0_no_jammer_calibrated
35.0,1.0,1.0,0.0,8.8,20.30685935032765,997.6514718625776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.0,10.0,0.0,17.0,0.0,11.0,0.03275490196078415,1.0,0.0,0.0,0.8800000000000001,0.0005,0.0,0.0,0.08674509803921573,0,greedy_nearest,scenario_0_no_jammer_calibrated
36.0,1.0,1.0,2.0,8.8,20.30685935032765,997.6014718625777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39.0,10.0,0.0,18.0,0.0,11.0,-3.9688669724770644,1.0,0.0,4.0,0.8800000000000001,0.0005,0.0,0.0,0.08836697247706427,0,greedy_nearest,scenario_0_no_jammer_calibrated
37.0,1.0,1.0,0.0,8.6,20.30685935032765,997.5514718625777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,11.0,0.0,18.0,0.0,11.0,0.05257420494699644,1.0,0.0,0.0,0.86,0.0005,0.0,0.0,0.08692579505300357,0,greedy_nearest,scenario_0_no_jammer_calibrated
38.0,0.0,2.0,1.0,8.4,19.30685935032765,997.5014718625778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,13.0,0.0,18.0,0.0,11.0,-0.9255814332247558,2.0,0.0,2.0,0.8400000000000001,0.0005,0.0,0.0,0.08508143322475575,0,greedy_nearest,scenario_0_no_jammer_calibrated
39.0,1.0,1.0,0.0,8.2,19.30685935032765,997.4514718625778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.0,13.0,0.0,18.0,0.0,12.0,0.09560675039246469,1.0,0.0,0.0,0.82,0.0005,0.0,0.0,0.08389324960753536,0,greedy_nearest,scenario_0_no_jammer_calibrated
40.0,1.0,1.0,2.0,8.2,19.30685935032765,997.4014718625779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44.0,14.0,0.0,18.0,0.0,12.0,-3.9038734939759037,1.0,0.0,4.0,0.82,0.0005,0.0,0.0,0.08337349397590366,0,greedy_nearest,scenario_0_no_jammer_calibrated
41.0,0.0,2.0,2.0,8.6,18.30685935032765,997.3514718625779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,46.0,16.0,0.0,18.0,0.0,12.0,-2.943593922651934,2.0,0.0,4.0,0.86,0.0005,0.0,0.0,0.08309392265193374,0,greedy_nearest,scenario_0_no_jammer_calibrated
42.0,1.0,1.0,1.0,8.6,18.30685935032765,997.301471862578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47.0,16.0,0.0,18.0,0.0,13.0,-1.9425293724966621,1.0,0.0,2.0,0.86,0.0005,0.0,0.0,0.08202937249666226,0,greedy_nearest,scenario_0_no_jammer_calibrated
43.0,1.0,1.0,0.0,8.4,18.30685935032765,997.251471862578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48.0,16.0,0.0,18.0,0.0,14.0,0.07826288659793804,1.0,0.0,0.0,0.8400000000000001,0.0005,0.0,0.0,0.08123711340206188,0,greedy_nearest,scenario_0_no_jammer_calibrated
44.0,1.0,1.0,2.0,8.8,18.30685935032765,997.201471862578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0,16.0,0.0,19.0,0.0,14.0,-3.962369618696187,1.0,0.0,4.0,0.8800000000000001,0.0005,0.0,0.0,0.08186961869618699,0,greedy_nearest,scenario_0_no_jammer_calibrated
45.0,1.0,1.0,1.0,9.2,18.30685935032765,997.1514718625781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,16.0,0.0,20.0,0.0,14.0,-2.0031291079812203,1.0,0.0,2.0,0.9199999999999999,0.0005,0.0,0.0,0.08262910798122068,0,greedy_nearest,scenario_0_no_jammer_calibrated
46.0,0.0,0.0,1.0,9.6,18.30685935032765,997.1514718625781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,16.0,0.0,20.0,0.0,14.0,-3.0426291079812207,0.0,0.0,2.0,0.96,0.0,0.0,0.0,0.08262910798122068,0,greedy_nearest,scenario_0_no_jammer_calibrated
47.0,1.0,1.0,0.0,10.4,18.30685935032765,997.1014718625781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.0,16.0,0.0,20.0,0.0,15.0,-0.12240692395005683,1.0,0.0,0.0,1.04,0.0005,0.0,0.0,0.08190692395005679,0,greedy_nearest,scenario_0_no_jammer_calibrated
48.0,0.0,0.0,1.0,11.0,18.30685935032765,997.1014718625781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,16.0,0.0,20.0,0.0,15.0,-3.181906923950057,0.0,0.0,2.0,1.1,0.0,0.0,0.0,0.08190692395005679,0,greedy_nearest,scenario_0_no_jammer_calibrated
49.0,1.0,1.0,0.0,11.0,18.30685935032765,997.0514718625782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52.0,16.0,0.0,20.0,0.0,16.0,-0.18190350877192996,1.0,0.0,0.0,1.1,0.0005,0.0,0.0,0.08140350877192987,0,greedy_nearest,scenario_0_no_jammer_calibrated
50.0,0.0,0.0,2.0,11.4,18.30685935032765,997.0514718625782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,16.0,0.0,20.0,0.0,16.0,-5.221403508771931,0.0,0.0,4.0,1.1400000000000001,0.0,0.0,0.0,0.08140350877192987,0,greedy_nearest,scenario_0_no_jammer_calibrated
51.0,1.0,1.0,2.0,11.4,18.30685935032765,997.0014718625782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,53.0,16.0,0.0,20.0,0.0,17.0,-4.221600529100529,1.0,0.0,4.0,1.1400000000000001,0.0005,0.0,0.0,0.08110052910052912,0,greedy_nearest,scenario_0_no_jammer_calibrated
52.0,0.0,0.0,0.0,11.6,18.30685935032765,997.0014718625782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,16.0,0.0,20.0,0.0,17.0,-1.241100529100529,0.0,0.0,0.0,1.16,0.0,0.0,0.0,0.08110052910052912,0,greedy_nearest,scenario_0_no_jammer_calibrated
53.0,1.0,1.0,1.0,11.8,18.30685935032765,996.9514718625783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,54.0,16.0,0.0,20.0,0.0,18.0,-2.261479591836735,1.0,0.0,2.0,1.1800000000000002,0.0005,0.0,0.0,0.08097959183673471,0,greedy_nearest,scenario_0_no_jammer_calibrated
